,time,window,vertices,edges,new_vertices,prop_new,vert_shuffled_mean,vert_shuffled_sd,edge_shuffled_mean,edge_shuffled_sd,cc_shuffled_mean,cc_shuffled_sd
210,2010-04-28 03:56:28,604800,498,1257,75.0,0.15060240963855423,1755.4,23.60593145800436,1525.2,14.147791347061913,0.005586107273572092,0.0017155343782812174
211,2010-04-29 03:56:28,604800,503,1274,80.0,0.15904572564612326,1774.4,20.411761315476916,1559.9,17.46682569902156,0.006046015601312292,0.0016326435864316721
212,2010-04-30 03:56:28,604800,495,1325,80.0,0.16161616161616163,1804.9,19.977237046198358,1600.8,17.582946283259812,0.006110857991929575,0.0018716792124419978
213,2010-05-01 03:56:28,604800,482,1328,78.0,0.16182572614107885,1820.5,22.042005353415554,1625.3,17.87204521032778,0.006721930067900615,0.00188387098187588
214,2010-05-02 03:56:28,604800,484,1311,79.0,0.16322314049586778,1814.0,20.42057785666214,1610.0,19.390719429665317,0.007409683304016384,0.0028113896851823385
215,2010-05-03 03:56:28,604800,492,1298,78.0,0.15853658536585366,1788.7,24.277767607422227,1576.2,14.688771221582831,0.006858568687328306,0.002403375023281758
216,2010-05-04 03:56:28,604800,480,1275,72.0,0.15,1747.1,24.54974541619526,1531.1,14.453027364535085,0.007086143370664553,0.0018185851074537162
217,2010-05-05 03:56:28,604800,467,1220,70.0,0.14989293361884368,1714.7,22.55681715136247,1494.1,19.310359913787213,0.005861316786251099,0.0019563308703686587
218,2010-05-06 03:56:28,604800,481,1291,76.0,0.158004158004158,1776.6,21.143320458244013,1571.7,26.359248851209703,0.005784913812905089,0.0016154685262852284
219,2010-05-07 03:56:28,604800,490,1277,77.0,0.15714285714285714,1773.8,19.888690253508397,1572.4,26.560120481654444,0.005872392816561162,0.0015131365310655654
220,2010-05-08 03:56:28,604800,505,1236,81.0,0.1603960396039604,1707.8,15.574337867145426,1481.6,25.570295266187287,0.0055130384766748355,0.0018047584846903266
221,2010-05-09 03:56:28,604800,511,1244,87.0,0.17025440313111545,1707.5,13.477759457714031,1479.8,24.264377181374343,0.00533509744748482,0.0017911986189874743
222,2010-05-10 03:56:28,604800,506,1241,92.0,0.18181818181818182,1713.2,17.445916427634288,1493.9,22.147008827378926,0.0058806795310596864,0.001710871073165171
223,2010-05-11 03:56:28,604800,514,1216,92.0,0.17898832684824903,1708.7,18.692511869730083,1477.4,14.242190842703941,0.006021260922458863,0.0020696253830925675
224,2010-05-12 03:56:28,604800,523,1286,98.0,0.18738049713193117,1766.3,14.47100549374507,1545.7,9.327915093953202,0.005714960525084854,0.0020047050905531503
225,2010-05-13 03:56:28,604800,532,1252,94.0,0.17669172932330826,1734.5,15.454772725601629,1498.5,13.418271125595876,0.005300339726460686,0.002561020787011559
226,2010-05-14 03:56:28,604800,513,1172,85.0,0.16569200779727095,1648.7,16.474525789836864,1388.4,12.760877712759417,0.005474688261870441,0.0018681537781753059
227,2010-05-15 03:56:28,604800,519,1175,81.0,0.15606936416184972,1678.4,24.237161549983526,1421.3,10.826356727911747,0.005568776185942722,0.0014392514225125656
228,2010-05-16 03:56:28,604800,537,1278,82.0,0.1527001862197393,1770.4,24.852364072659164,1548.0,10.324727599312245,0.0058851538974538774,0.0014398786963242185
229,2010-05-17 03:56:28,604800,535,1317,77.0,0.14392523364485982,1802.5,30.57531684218497,1588.1,9.396275858019495,0.006468636165442433,0.0011893090920886812
230,2010-05-18 03:56:28,604800,535,1405,75.0,0.14018691588785046,1872.9,24.91766441703556,1679.4,10.190191362285598,0.006526183941717352,0.0019059724869539185
231,2010-05-19 03:56:28,604800,529,1398,68.0,0.1285444234404537,1824.6,26.833561075638094,1617.6,9.8,0.007154850250222636,0.0013687324191890224
232,2010-05-20 03:56:28,604800,533,1327,70.0,0.13133208255159476,1759.2,29.1128837458607,1535.4,10.365326815879952,0.00563129362540858,0.0011147898409135497
233,2010-05-21 03:56:28,604800,529,1362,73.0,0.13799621928166353,1807.5,33.5,1600.9,12.918591254467339,0.006001319511265836,0.0011878070476923472
234,2010-05-22 03:56:28,604800,517,1356,70.0,0.13539651837524178,1784.2,30.613069104550753,1583.2,10.916043239196151,0.005929304892675783,0.001634623023913542
235,2010-05-23 03:56:28,604800,493,1253,63.0,0.12778904665314403,1674.9,25.220824728783157,1441.1,11.734138229968147,0.0048180640304131325,0.0015035811771008237
236,2010-05-24 03:56:28,604800,504,1251,67.0,0.13293650793650794,1677.2,25.759658382827986,1439.6,12.563439019631527,0.005387400026329805,0.0016495213950094931
237,2010-05-25 03:56:28,604800,499,1189,67.0,0.1342685370741483,1632.8,24.636558201177372,1387.3,13.153326575433303,0.0059715750775666135,0.0009953748399616031
238,2010-05-26 03:56:28,604800,509,1200,68.0,0.13359528487229863,1657.7,20.445292856792246,1425.2,19.913814300630605,0.006035004755808872,0.00160190110276473
239,2010-05-27 03:56:28,604800,502,1249,66.0,0.13147410358565736,1713.9,27.380467490530545,1498.2,22.03996370232946,0.005962800733937667,0.0021091070666571714
240,2010-05-28 03:56:28,604800,504,1231,67.0,0.13293650793650794,1695.5,28.528056365620145,1468.3,18.63357185297548,0.006012813078690983,0.0022353729441228023
241,2010-05-29 03:56:28,604800,515,1264,74.0,0.1436893203883495,1725.0,27.155110016348672,1497.5,14.016062214473793,0.006110582882908614,0.00263192861071007
242,2010-05-30 03:56:28,604800,522,1289,74.0,0.1417624521072797,1754.2,21.35321989771098,1531.6,12.626955294131678,0.006146933432261786,0.002911449229463925
243,2010-05-31 03:56:28,604800,509,1303,75.0,0.14734774066797643,1767.5,15.506450270774417,1555.3,13.921566003866086,0.0067764985178179315,0.0024189970497457552
244,2010-06-01 03:56:28,604800,503,1334,75.0,0.14910536779324055,1819.5,18.16727827716634,1618.2,12.781236246936365,0.006482845021575491,0.0014756740250490854
245,2010-06-02 03:56:28,604800,498,1314,77.0,0.15461847389558234,1804.3,20.119890655766497,1598.3,14.297202523570826,0.006557070616690801,0.0019374623620608247
246,2010-06-03 03:56:28,604800,513,1307,79.0,0.1539961013645224,1780.9,14.767870530310049,1567.5,13.275918047351754,0.006788455261943547,0.002247599189084136
247,2010-06-04 03:56:28,604800,522,1282,77.0,0.1475095785440613,1770.4,18.023318229449316,1560.7,10.918333206126288,0.006656197567326873,0.002006058654692646
248,2010-06-05 03:56:28,604800,513,1302,73.0,0.14230019493177387,1790.3,18.56906028855526,1583.4,10.423051376636307,0.006868364677194991,0.0021889890032464007
249,2010-06-06 03:56:28,604800,523,1316,82.0,0.15678776290630975,1812.2,15.445387661046256,1611.0,11.924764148611073,0.006362054419560927,0.0018413057903328342
250,2010-06-07 03:56:28,604800,522,1252,77.0,0.1475095785440613,1744.9,19.694923203709124,1521.9,9.016096716428901,0.006600689944809092,0.002374881838615107
251,2010-06-08 03:56:28,604800,540,1282,86.0,0.15925925925925927,1723.1,19.331063085097,1505.4,12.043255373859678,0.005974962611689091,0.002307981110921548
252,2010-06-09 03:56:28,604800,541,1289,88.0,0.16266173752310537,1762.3,17.646812743382302,1547.1,15.17530889306705,0.006936565602339901,0.002606313744055147
253,2010-06-10 03:56:28,604800,519,1268,81.0,0.15606936416184972,1775.3,12.361634196173254,1553.7,18.569060288555264,0.00604944186749954,0.0021177127016057487
254,2010-06-11 03:56:28,604800,519,1334,83.0,0.1599229287090559,1851.5,19.448650338776723,1646.7,21.959280498231266,0.007121140876935749,0.0018242069319981359
255,2010-06-12 03:56:28,604800,511,1314,78.0,0.15264187866927592,1860.6,15.544774041458433,1656.4,22.4240941846042,0.006919032668554009,0.0011200489801770227
256,2010-06-13 03:56:28,604800,515,1364,71.0,0.1378640776699029,1928.4,15.519020587653074,1748.3,19.068560512005092,0.006516115762511603,0.001602576418844649
257,2010-06-14 03:56:28,604800,513,1406,78.0,0.15204678362573099,1980.1,21.449708622729588,1816.6,15.837929157563497,0.007080907617994696,0.0016492112628527444
258,2010-06-15 03:56:28,604800,497,1368,72.0,0.1448692152917505,1975.8,27.70126350908926,1814.8,15.555063484280609,0.007421191301510829,0.0014923987387329611
259,2010-06-16 03:56:28,604800,519,1411,74.0,0.14258188824662812,2015.8,24.477744994177876,1864.6,16.451139778143034,0.0071411895550312935,0.0013755928394249548
260,2010-06-17 03:56:28,604800,519,1453,75.0,0.14450867052023122,2052.4,24.32776191925595,1912.0,18.957847979135185,0.008408040554388943,0.002276086067881778
261,2010-06-18 03:56:28,604800,504,1424,74.0,0.14682539682539683,1975.3,18.655026132385878,1809.5,20.996428267684006,0.007951370320617096,0.0024339976658670267
262,2010-06-19 03:56:28,604800,511,1427,74.0,0.14481409001956946,1994.8,20.55139897914495,1840.7,24.948146223717703,0.007894744385319596,0.0020278460491125064
263,2010-06-20 03:56:28,604800,508,1445,78.0,0.15354330708661418,1997.5,24.618082784814906,1837.3,30.73776179229711,0.007224680471897002,0.002221060598180733
264,2010-06-21 03:56:28,604800,513,1475,69.0,0.13450292397660818,2014.6,24.968780506864963,1861.4,30.02399040767233,0.006945716007456184,0.0018436357895087884
265,2010-06-22 03:56:28,604800,526,1504,75.0,0.14258555133079848,2037.1,26.894051386877358,1885.8,24.587801853764805,0.007335885745636645,0.001332073984872662
266,2010-06-23 03:56:28,604800,523,1465,75.0,0.14340344168260039,1999.3,25.38129232328409,1834.8,20.86528216919196,0.006850608284396942,0.0021217497901984154
267,2010-06-24 03:56:28,604800,537,1433,83.0,0.15456238361266295,1975.8,23.671924298628532,1807.8,23.55758901076254,0.006928843165685643,0.0020751657950116775
268,2010-06-25 03:56:28,604800,554,1480,94.0,0.16967509025270758,2040.0,23.310941636922347,1890.7,20.96687864227768,0.007710979911041164,0.002045806303593579
269,2010-06-26 03:56:28,604800,551,1448,93.0,0.16878402903811252,1999.1,22.029298672449837,1840.6,16.414627622946554,0.008068507416555062,0.0014867441668191545
270,2010-06-27 03:56:28,604800,537,1390,89.0,0.16573556797020483,1970.9,21.695391215647625,1792.9,13.560604706280618,0.007921196092327585,0.0014854291901702796
271,2010-06-28 03:56:28,604800,537,1366,94.0,0.1750465549348231,1929.8,23.11622806601458,1739.5,19.402319448973106,0.007625583637526409,0.001487073001999361
272,2010-06-29 03:56:28,604800,527,1309,92.0,0.174573055028463,1896.6,15.074481748969015,1693.2,19.747404892795405,0.00725139769273918,0.0017535300836321551
273,2010-06-30 03:56:28,604800,533,1303,97.0,0.18198874296435272,1892.4,19.494614640972003,1692.0,24.855582873873626,0.007019398547292012,0.0013177803420029756
274,2010-07-01 03:56:28,604800,546,1343,91.0,0.16666666666666666,1924.9,19.81136037731887,1730.9,24.12239623254705,0.006349077760269643,0.0015011033032016224
275,2010-07-02 03:56:28,604800,542,1294,87.0,0.16051660516605165,1879.4,20.401960690090547,1673.5,24.17953680284219,0.006250109462586218,0.0016877775860201119
276,2010-07-03 03:56:28,604800,556,1340,93.0,0.1672661870503597,1889.8,14.878171930717832,1684.3,24.06678208651917,0.006832874692877302,0.0026772776373509668
277,2010-07-04 03:56:28,604800,558,1330,94.0,0.16845878136200718,1864.5,15.61569723067145,1652.4,22.450835173774713,0.0066025590439468314,0.002044545055074465
278,2010-07-05 03:56:28,604800,565,1319,93.0,0.16460176991150444,1859.3,16.79315336677421,1647.4,20.94373414651742,0.006396546836198,0.001955171841235709
279,2010-07-06 03:56:28,604800,572,1345,92.0,0.16083916083916083,1892.7,15.479341071247186,1681.7,18.49891888732961,0.007226803722518879,0.002424373106691468
280,2010-07-07 03:56:28,604800,568,1368,91.0,0.1602112676056338,1929.6,19.970978944458377,1730.4,16.33523798418621,0.007355721442928111,0.0019095958566629362
281,2010-07-08 03:56:28,604800,578,1346,91.0,0.157439446366782,1876.0,23.94159560263267,1666.6,10.091580649234292,0.006949127410771272,0.0015860050687267844
282,2010-07-09 03:56:28,604800,586,1371,91.0,0.1552901023890785,1878.6,18.2822318112423,1683.2,12.245815611873306,0.0073937130363391475,0.0017646793857035122
283,2010-07-10 03:56:28,604800,598,1347,92.0,0.15384615384615385,1864.9,22.02021798257229,1670.8,12.671227249165726,0.007316552916591184,0.0013491593764633628
284,2010-07-11 03:56:28,604800,589,1337,91.0,0.15449915110356535,1862.6,24.175193897878046,1674.0,18.584940139801365,0.006691074346833498,0.0012024704747026938
285,2010-07-12 03:56:28,604800,589,1436,90.0,0.15280135823429541,1938.2,30.23507896467281,1774.2,22.076231562474604,0.006945483644777832,0.0011304791567846753
286,2010-07-13 03:56:28,604800,593,1499,93.0,0.15682967959527824,1985.2,30.403289295732463,1838.6,24.467120795058822,0.00717227004481117,0.0015949181888919321
287,2010-07-14 03:56:28,604800,584,1511,81.0,0.1386986301369863,1985.0,21.44294755857972,1838.6,22.298878895585755,0.006561155996057934,0.0014641498702171968
288,2010-07-15 03:56:28,604800,561,1503,84.0,0.1497326203208556,2027.7,22.009316209278293,1891.5,24.66272491027705,0.007043577702336802,0.0015055527285722646
289,2010-07-16 03:56:28,604800,563,1560,80.0,0.14209591474245115,2088.0,29.230121450312176,1966.8,14.483093592185336,0.00720798521900308,0.001049707171160361
290,2010-07-17 03:56:28,604800,581,1618,82.0,0.14113597246127366,2146.2,40.19402940736347,2041.8,15.49709650224841,0.007206186490254687,0.001276428475905952
291,2010-07-18 03:56:28,604800,587,1642,85.0,0.14480408858603067,2151.1,35.74758733117523,2041.7,13.631214179228495,0.007960163365887375,0.001189549126630185
292,2010-07-19 03:56:28,604800,574,1580,80.0,0.13937282229965156,2108.2,34.88782022425591,1978.1,15.042938542718309,0.00785914824612331,0.0015684843912000105
293,2010-07-20 03:56:28,604800,584,1558,81.0,0.1386986301369863,2086.2,36.09930747258179,1947.2,11.737120600896967,0.008307296946528474,0.0012979943746921317
294,2010-07-21 03:56:28,604800,611,1579,94.0,0.15384615384615385,2101.0,32.4530430006186,1979.2,14.20422472365176,0.007726605362412565,0.0011397364739538795
295,2010-07-22 03:56:28,604800,619,1611,93.0,0.15024232633279483,2125.3,29.560277400592845,2014.3,11.10900535601635,0.007966753972338167,0.0016154279845677082
296,2010-07-23 03:56:28,604800,616,1616,95.0,0.15422077922077923,2138.4,18.0842472887317,2032.2,12.399999999999999,0.007834329119478938,0.001857255648849683
297,2010-07-24 03:56:28,604800,601,1562,90.0,0.1497504159733777,2129.8,16.821414922651424,2014.0,14.771594362153328,0.008014820897606465,0.0018169072943448098
298,2010-07-25 03:56:28,604800,585,1534,84.0,0.14358974358974358,2125.0,16.29723902997069,1995.0,12.049896265113654,0.007708271597330965,0.0017187428506536607
299,2010-07-26 03:56:28,604800,589,1540,88.0,0.1494057724957555,2116.6,20.15043423849719,1981.0,13.007690033207279,0.00798555404323093,0.0016562758407654378
300,2010-07-27 03:56:28,604800,575,1509,85.0,0.14782608695652175,2096.0,23.895606290697042,1968.8,13.70255450636851,0.007638516587034671,0.0015161001945569468
301,2010-07-28 03:56:28,604800,562,1417,74.0,0.13167259786476868,2022.2,21.917116598676934,1860.6,14.60958589419974,0.0072132973029967835,0.0015332555400461275
302,2010-07-29 03:56:28,604800,554,1393,71.0,0.12815884476534295,1983.9,25.916982849089518,1818.2,10.703270528207721,0.007306252299412591,0.002878181501992725
303,2010-07-30 03:56:28,604800,569,1330,74.0,0.13005272407732865,1911.2,23.055585006674633,1731.7,14.656397920362286,0.007659618218976398,0.0022392005902161973
304,2010-07-31 03:56:28,604800,568,1286,80.0,0.14084507042253522,1847.2,22.5512749085279,1650.4,15.787336697492709,0.007346700613074459,0.001508096356367481
305,2010-08-01 03:56:28,604800,579,1337,85.0,0.14680483592400692,1884.8,22.6,1702.8,17.353962083628048,0.007559219854806243,0.0013662264096770446
306,2010-08-02 03:56:28,604800,579,1359,87.0,0.15025906735751296,1905.2,26.62630278502819,1739.5,18.018046508986483,0.0071171493773026645,0.0011165973063145492
307,2010-08-03 03:56:28,604800,581,1381,83.0,0.14285714285714285,1962.6,28.969639279770124,1799.7,20.090047287151915,0.00755252958068976,0.002253333029409669
308,2010-08-04 03:56:28,604800,577,1417,84.0,0.14558058925476602,1992.4,28.94201098749014,1845.5,22.20022522408275,0.007726344264548555,0.0018819828413312821
309,2010-08-05 03:56:28,604800,577,1399,89.0,0.15424610051993068,1977.3,26.784510449138324,1815.7,18.655026132385878,0.007672060141845126,0.0015111373656096305
310,2010-08-06 03:56:28,604800,567,1394,91.0,0.16049382716049382,1961.1,24.447699278255204,1785.7,18.915866356051474,0.007661038483176797,0.001515644448912511
311,2010-08-07 03:56:28,604800,558,1428,87.0,0.15591397849462366,2000.2,24.514485513671296,1833.6,19.11648503255763,0.0075447611044635625,0.0018133974095891074
312,2010-08-08 03:56:28,604800,554,1386,82.0,0.148014440433213,1949.1,17.7451401797788,1760.5,15.926393188666417,0.007577619440074278,0.001930803311175712
313,2010-08-09 03:56:28,604800,553,1367,83.0,0.15009041591320071,1920.2,13.459569086712989,1720.0,14.52583904633395,0.007541406445248351,0.0017606140987709868
314,2010-08-10 03:56:28,604800,547,1271,85.0,0.15539305301645337,1800.2,15.360989551457939,1560.1,13.38992158304148,0.006369458898830021,0.0012770901706971045
315,2010-08-11 03:56:28,604800,540,1188,90.0,0.16666666666666666,1713.1,12.700000000000001,1451.4,13.624977064200879,0.006220288792479581,0.0016528818389487366
316,2010-08-12 03:56:28,604800,546,1165,85.0,0.15567765567765568,1654.1,15.12249979335427,1386.3,17.384188218033078,0.005834385045858431,0.0012029178300711448
317,2010-08-13 03:56:28,604800,545,1156,81.0,0.14862385321100918,1648.7,15.026975743641833,1382.7,21.652020690919354,0.005597706768213551,0.0016474484197527511
318,2010-08-14 03:56:28,604800,576,1165,88.0,0.1527777777777778,1629.2,16.809521111560553,1367.3,21.67048684270845,0.004945421713233993,0.001820562468267855
319,2010-08-15 03:56:28,604800,570,1169,90.0,0.15789473684210525,1645.8,18.79787222001469,1390.8,21.567568244936655,0.005545571731257365,0.0017921704836164937
320,2010-08-16 03:56:28,604800,570,1146,90.0,0.15789473684210525,1624.3,21.232286735064598,1363.3,24.38052501485561,0.005259731109199499,0.001614838863772534
321,2010-08-17 03:56:28,604800,563,1171,88.0,0.15630550621669628,1659.3,28.32684239374378,1415.9,27.624083695210597,0.006165134425714763,0.0023322754547195736
322,2010-08-18 03:56:28,604800,571,1181,82.0,0.1436077057793345,1679.9,27.248669692298744,1436.5,27.663152387246107,0.006563680983586591,0.0017793717080087591
323,2010-08-19 03:56:28,604800,556,1189,93.0,0.1672661870503597,1715.9,26.2733705489037,1491.4,25.73013797086988,0.006336721830759551,0.001534921708672478
324,2010-08-20 03:56:28,604800,563,1180,94.0,0.1669626998223801,1699.7,31.727117738615966,1472.6,29.121126351842914,0.006147106074508186,0.001914935893933571
325,2010-08-21 03:56:28,604800,540,1109,84.0,0.15555555555555556,1647.5,34.676360824054186,1410.3,29.492541429995484,0.006021631001958814,0.00212688504726394
326,2010-08-22 03:56:28,604800,565,1122,89.0,0.15752212389380532,1652.9,35.8230372804987,1403.7,26.48792177578301,0.00621808897379753,0.002118321151616687
327,2010-08-23 03:56:28,604800,555,1102,87.0,0.15675675675675677,1637.4,31.019993552546072,1387.8,20.898803793518898,0.005975518052730486,0.0027334671243850507
328,2010-08-24 03:56:28,604800,560,1099,92.0,0.16428571428571428,1616.9,32.840371496071725,1359.0,20.43036955123426,0.005863598806270259,0.001688338486833973
329,2010-08-25 03:56:28,604800,544,1103,96.0,0.17647058823529413,1630.0,35.83852675543458,1382.1,20.319694879598952,0.005412144563890267,0.0017530766319367595
330,2010-08-26 03:56:28,604800,556,1107,82.0,0.1474820143884892,1616.7,30.060106453570654,1369.0,20.0,0.005365032112626622,0.0016768917151589635
331,2010-08-27 03:56:28,604800,548,1107,79.0,0.14416058394160583,1611.4,20.948508300115307,1360.8,19.213536894595954,0.005464402990889486,0.0019424788021706232
332,2010-08-28 03:56:28,604800,577,1157,83.0,0.1438474870017331,1644.9,20.481455026437942,1396.7,17.210752453045163,0.005425051856304036,0.0017483688563884139
333,2010-08-29 03:56:28,604800,568,1123,77.0,0.13556338028169015,1611.9,17.108185175523438,1358.7,15.046926596484745,0.005509949970196934,0.0016194403655792635
334,2010-08-30 03:56:28,604800,557,1139,75.0,0.13464991023339318,1633.2,18.137254478007414,1381.8,13.407460609675493,0.004607417643569958,0.001411811473927856
335,2010-08-31 03:56:28,604800,545,1141,69.0,0.12660550458715597,1612.4,23.7873916182502,1357.5,16.638810053606598,0.004961930726166338,0.0017720221715564065
336,2010-09-01 03:56:28,604800,555,1146,69.0,0.12432432432432433,1610.2,28.456282258931857,1351.1,17.705648816126452,0.005130896212740753,0.002108653059561322
337,2010-09-02 03:56:28,604800,548,1138,74.0,0.13503649635036497,1603.1,22.61614467587259,1347.2,14.2464030548065,0.0050039780926579,0.0018505748807736823
338,2010-09-03 03:56:28,604800,549,1153,72.0,0.13114754098360656,1627.1,18.452371121349145,1382.1,12.934063553268942,0.0058072372395468076,0.0018108282569859976
339,2010-09-04 03:56:28,604800,529,1148,68.0,0.1285444234404537,1634.8,15.302287410710855,1385.2,13.257450735341237,0.006735934840282197,0.002255458065722023
340,2010-09-05 03:56:28,604800,528,1185,78.0,0.14772727272727273,1676.7,18.412224200242623,1435.6,18.553705829294586,0.006322208840299484,0.0017341559294615555
341,2010-09-06 03:56:28,604800,522,1186,80.0,0.1532567049808429,1666.8,13.059862173851604,1417.6,18.76805797092496,0.006629172618819279,0.001272474406580288
342,2010-09-07 03:56:28,604800,517,1187,81.0,0.15667311411992263,1678.7,16.846661390317074,1435.2,22.92945703674642,0.006110842253809668,0.0008445829400608543
343,2010-09-08 03:56:28,604800,506,1133,76.0,0.15019762845849802,1649.2,19.507947098554475,1391.4,23.277456905770435,0.005072040823345821,0.0014381911765608444
344,2010-09-09 03:56:28,604800,501,1120,73.0,0.14570858283433133,1637.0,17.532826355154494,1383.2,15.509996776273034,0.005580043888813899,0.0018678973358460906
345,2010-09-10 03:56:28,604800,500,1136,76.0,0.152,1668.8,24.68926892396776,1424.6,16.150541786577936,0.00659920677929586,0.001496390014699277
346,2010-09-11 03:56:28,604800,513,1160,79.0,0.1539961013645224,1698.8,32.89012009707474,1450.1,17.189822570346674,0.005825862926707417,0.002150380308767292
347,2010-09-12 03:56:28,604800,507,1142,73.0,0.14398422090729784,1686.3,25.483524089105103,1446.7,17.012054549642148,0.005846509940755519,0.0020118569142587145
348,2010-09-13 03:56:28,604800,500,1153,72.0,0.144,1713.6,25.82324534213312,1476.7,16.577394246382635,0.006554742845623464,0.00257295292244534
349,2010-09-14 03:56:28,604800,500,1149,71.0,0.142,1725.6,27.13742802846283,1485.3,13.439121995130483,0.006524779245774078,0.0022884058689295627
350,2010-09-15 03:56:28,604800,518,1201,75.0,0.14478764478764478,1754.3,29.772638445391436,1523.1,10.074224535913423,0.006339452917324238,0.0019033592805238126
351,2010-09-16 03:56:28,604800,530,1241,82.0,0.15471698113207547,1799.9,26.789736840812754,1574.4,10.827742146911332,0.005312956306669538,0.0014743012643178258
352,2010-09-17 03:56:28,604800,558,1277,79.0,0.14157706093189965,1792.0,25.163465580082566,1562.7,11.063905277974861,0.005496556342474245,0.002067368756836293
353,2010-09-18 03:56:28,604800,572,1260,85.0,0.1486013986013986,1782.6,15.602563891873668,1544.1,16.51938255504727,0.005800967161454095,0.0019833753064819807
354,2010-09-19 03:56:28,604800,595,1269,89.0,0.1495798319327731,1782.8,21.843992309099548,1535.0,19.939909728983228,0.005428273780047335,0.0019265059780823048
355,2010-09-20 03:56:28,604800,596,1268,87.0,0.14597315436241612,1770.4,26.1579815735083,1520.9,17.586642658563346,0.005704366998371102,0.0021253900559098067
356,2010-09-21 03:56:28,604800,598,1261,92.0,0.15384615384615385,1757.4,26.382570003697513,1520.1,21.99295341694699,0.005989432939906594,0.0021003809080078657
357,2010-09-22 03:56:28,604800,599,1267,92.0,0.15358931552587646,1757.5,25.088842141477954,1526.6,24.129649810969074,0.005993340385779915,0.0018730332700046637
358,2010-09-23 03:56:28,604800,598,1277,89.0,0.1488294314381271,1775.3,18.297814077096753,1542.0,21.330729007701542,0.005406186061577227,0.001482003998085186
359,2010-09-24 03:56:28,604800,573,1229,89.0,0.15532286212914484,1753.7,19.82952344359289,1513.9,19.211715175902437,0.005599708257146611,0.0017220695752328292
360,2010-09-25 03:56:28,604800,575,1255,82.0,0.1426086956521739,1769.2,20.502682751288916,1549.0,20.36663938896155,0.006166874892041534,0.0014304762026755005
361,2010-09-26 03:56:28,604800,564,1243,73.0,0.12943262411347517,1762.2,25.170617791385258,1543.2,18.760597005426025,0.0057953083893945035,0.0009774378015043803
362,2010-09-27 03:56:28,604800,561,1234,75.0,0.13368983957219252,1749.0,24.190907382733705,1531.2,21.88972361634564,0.005258634964889988,0.0010960164044647818
363,2010-09-28 03:56:28,604800,564,1299,75.0,0.13297872340425532,1795.6,25.60156245231919,1590.7,19.970227840462915,0.006342756063662747,0.001856852846809648
364,2010-09-29 03:56:28,604800,580,1381,81.0,0.1396551724137931,1860.1,27.944409100927505,1669.0,22.144976857066254,0.006659186264806176,0.001269752124714915
365,2010-09-30 03:56:28,604800,596,1406,83.0,0.13926174496644295,1854.8,14.365235814284427,1662.2,21.06561178793533,0.006567150845278209,0.0015205825660118398
366,2010-10-01 03:56:28,604800,625,1441,89.0,0.1424,1885.9,17.201453426963663,1696.8,16.767826334978544,0.00681873142809535,0.0014222325888100255
367,2010-10-02 03:56:28,604800,617,1405,88.0,0.1426256077795786,1859.0,17.815723392554116,1659.2,15.302287410710857,0.006738324697063413,0.0015576034180006415
368,2010-10-03 03:56:28,604800,615,1373,95.0,0.15447154471544716,1850.5,18.139735389470268,1648.6,18.309560344257314,0.006905725354164777,0.0014918546484821034
369,2010-10-04 03:56:28,604800,635,1406,96.0,0.15118110236220472,1866.9,20.111936754077163,1668.0,17.527121840165314,0.006592520968444616,0.0010116732896628116
370,2010-10-05 03:56:28,604800,620,1350,92.0,0.14838709677419354,1832.8,19.281078807992046,1621.7,20.957337617168836,0.005491798271852982,0.0012123403925835019
371,2010-10-06 03:56:28,604800,625,1353,86.0,0.1376,1832.8,23.142169301947472,1631.6,17.884071124886525,0.005288385806408531,0.0013009685848822824
372,2010-10-07 03:56:28,604800,615,1291,91.0,0.14796747967479676,1822.8,12.335315156087418,1601.4,12.784365451597509,0.005373772230980222,0.002138077281187574
373,2010-10-08 03:56:28,604800,607,1242,86.0,0.1416803953871499,1784.1,14.243946082459033,1540.1,15.423683088030563,0.005261751391117664,0.001742604924874392
374,2010-10-09 03:56:28,604800,600,1200,85.0,0.14166666666666666,1730.0,10.13903348450926,1472.9,15.858436240689056,0.005767411874438607,0.0015338766052999894
375,2010-10-10 03:56:28,604800,604,1243,85.0,0.14072847682119205,1753.0,7.912016177940993,1500.1,15.750872991678905,0.006291964833771707,0.0012914459012172718
376,2010-10-11 03:56:28,604800,593,1234,84.0,0.14165261382799327,1756.7,14.1,1510.8,18.648324321504063,0.006421498668500132,0.001020467543304532
377,2010-10-12 03:56:28,604800,593,1272,89.0,0.15008431703204048,1807.9,16.64602054546371,1574.5,15.850867484147358,0.006972182977665248,0.002141994317698649
378,2010-10-13 03:56:28,604800,568,1163,86.0,0.15140845070422534,1712.3,17.458808664969098,1460.5,20.155644370746373,0.005868394868281304,0.0020730904143556293
379,2010-10-14 03:56:28,604800,552,1140,76.0,0.13768115942028986,1680.0,15.53061492665374,1430.4,19.719026345131745,0.00663510735958259,0.002339589902341899
380,2010-10-15 03:56:28,604800,563,1167,80.0,0.14209591474245115,1704.8,19.58979326077741,1468.9,21.318771071522864,0.0065510444587061605,0.002264865184538442
381,2010-10-16 03:56:28,604800,561,1217,82.0,0.14616755793226383,1770.1,22.779157139806557,1546.9,22.17408397206072,0.006698181116540425,0.002077950924806083
